"","factions","short_name","fathername","number","region_name","totally","accepted","partly_accepted","rejected","redakciyno_accepted","others","no_conclusion"
"2694","Слуга Народу","Дмитро Чорний","Сергійович","3329-д","Дніпропетровська область",7,1,0,6,0,0,0
"2695","Слуга Народу","Артем Чорноморов","Олегович","0856","Миколаївська область",14,8,1,3,2,0,0
"2696","Слуга Народу","Артем Чорноморов","Олегович","1209-1","Миколаївська область",2,1,0,1,0,0,0
"2697","Слуга Народу","Артем Чорноморов","Олегович","1210","Миколаївська область",13,1,0,12,0,0,0
"2698","Слуга Народу","Артем Чорноморов","Олегович","2178-10","Миколаївська область",28,11,0,16,1,0,0
"2699","Слуга Народу","Артем Чорноморов","Олегович","2240","Миколаївська область",6,0,3,2,1,0,0
"2700","Слуга Народу","Артем Чорноморов","Олегович","2317","Миколаївська область",6,3,0,3,0,0,0
"2701","Слуга Народу","Артем Чорноморов","Олегович","2351","Миколаївська область",9,0,2,7,0,0,0
"2702","Слуга Народу","Сергій Швець","Федорович","2143-3","м. Київ",60,12,8,40,0,0,0
"2703","Слуга Народу","Євгеній Шевченко","Володимирович","2178-10","Запорізька область",4,0,0,4,0,0,0
"2704","Слуга Народу","Євгеній Шевченко","Володимирович","2237","Запорізька область",4,2,0,1,1,0,0
"2705","Слуга Народу","Євгеній Шевченко","Володимирович","2239-1","Запорізька область",77,2,2,71,2,0,0
"2706","Слуга Народу","Євгеній Шевченко","Володимирович","2317","Запорізька область",10,2,0,8,0,0,0
"2707","Слуга Народу","Іван Шинкаренко","Анатолійович","1009","",16,5,0,11,0,0,0
"2708","Слуга Народу","Іван Шинкаренко","Анатолійович","1010","",19,5,0,11,3,0,0
"2709","Слуга Народу","Іван Шинкаренко","Анатолійович","1029","",3,0,2,0,1,0,0
"2710","Слуга Народу","Іван Шинкаренко","Анатолійович","1208-2","",11,6,1,3,1,0,0
"2711","Слуга Народу","Іван Шинкаренко","Анатолійович","1210","",3,2,0,1,0,0,0
"2712","Слуга Народу","Іван Шинкаренко","Анатолійович","2143-3","",1,0,0,1,0,0,0
"2713","Слуга Народу","Іван Шинкаренко","Анатолійович","2178-10","",4,0,0,4,0,0,0
"2714","Слуга Народу","Іван Шинкаренко","Анатолійович","2239-1","",1,0,0,1,0,0,0
"2715","Слуга Народу","Іван Шинкаренко","Анатолійович","2299","",3,0,0,3,0,0,0
"2716","Слуга Народу","Іван Шинкаренко","Анатолійович","3348","",2,2,0,0,0,0,0
"2717","Слуга Народу","Остап Шипайло","Ігорович","2233","",1,0,0,0,1,0,0
"2718","Слуга Народу","Остап Шипайло","Ігорович","2239-1","",2,1,1,0,0,0,0
"2719","Слуга Народу","Остап Шипайло","Ігорович","2372","",1,1,0,0,0,0,0
"2720","Слуга Народу","Маргарита Шол","Віталіївна","1209-1","",2,1,0,1,0,0,0
"2721","Слуга Народу","Маргарита Шол","Віталіївна","1210","",13,1,0,12,0,0,0
"2722","Слуга Народу","Маргарита Шол","Віталіївна","2178-10","",4,0,0,4,0,0,0
"2723","Слуга Народу","Маргарита Шол","Віталіївна","2285-д","",17,4,4,9,0,0,0
"2724","Слуга Народу","Маргарита Шол","Віталіївна","2317","",6,3,0,3,0,0,0
"2725","Слуга Народу","Маргарита Шол","Віталіївна","2351","",9,0,2,7,0,0,0
"2726","Слуга Народу","Любов Шпак","Олександрівна","2283","Черкаська область",1,1,0,0,0,0,0
"2727","Слуга Народу","Сергій Штепа","Сергійович","2035","Запорізька область",3,3,0,0,0,0,0
"2728","Слуга Народу","Сергій Штепа","Сергійович","2178-10","Запорізька область",3,0,0,3,0,0,0
"2729","Слуга Народу","Сергій Штепа","Сергійович","2299","Запорізька область",3,0,0,3,0,0,0
"2730","Слуга Народу","Сергій Штепа","Сергійович","2428","Запорізька область",1,0,0,1,0,0,0
"2731","Слуга Народу","Сергій Штепа","Сергійович","2654","Запорізька область",2,1,0,1,0,0,0
"2732","Слуга Народу","Сергій Штепа","Сергійович","3297","Запорізька область",1,0,0,1,0,0,0
"2733","Слуга Народу","Олена Шуляк","Олексіївна","1046","",1,0,0,1,0,0,0
"2734","Слуга Народу","Олена Шуляк","Олексіївна","1056-1","",48,40,0,8,0,0,0
"2735","Слуга Народу","Олена Шуляк","Олексіївна","1060","",4,1,1,2,0,0,0
"2736","Слуга Народу","Олена Шуляк","Олексіївна","1061","",7,5,0,1,1,0,0
"2737","Слуга Народу","Олена Шуляк","Олексіївна","1068","",12,1,0,11,0,0,0
"2738","Слуга Народу","Олена Шуляк","Олексіївна","1076","",1,0,0,1,0,0,0
"2739","Слуга Народу","Олена Шуляк","Олексіївна","1081","",82,63,1,1,17,0,0
"2740","Слуга Народу","Олена Шуляк","Олексіївна","2143-3","",2,1,0,0,1,0,0
"2741","Слуга Народу","Олена Шуляк","Олексіївна","2280","",21,8,1,2,10,0,0
"2742","Слуга Народу","Святослав Юраш","Андрійович","1081","",1,0,0,0,0,0,1
"2743","Слуга Народу","Святослав Юраш","Андрійович","2178-10","",11,0,0,11,0,0,0
"2744","Слуга Народу","Павло Якименко","Віталійович","0870","",8,8,0,0,0,0,0
"2745","Слуга Народу","Павло Якименко","Віталійович","0873","",2,1,1,0,0,0,0
"2746","Слуга Народу","Павло Якименко","Віталійович","0874","",25,22,3,0,0,0,0
"2747","Слуга Народу","Павло Якименко","Віталійович","0875","",72,70,1,1,0,0,0
"2748","Слуга Народу","Павло Якименко","Віталійович","2178-10","",11,0,0,11,0,0,0
"2749","Слуга Народу","Неллі Яковлєва","Іллівна","0930","",2,2,0,0,0,0,0
"2750","Слуга Народу","Галина Янченко","Ігорівна","1029","",3,0,2,0,1,0,0
"2751","Слуга Народу","Галина Янченко","Ігорівна","1031","",6,1,1,0,4,0,0
"2752","Слуга Народу","Галина Янченко","Ігорівна","2237","",4,2,0,1,1,0,0
"2753","Слуга Народу","Юлія Яцик","Григорівна","0887","Запорізька область",1,1,0,0,0,0,0
"2754","Слуга Народу","Юлія Яцик","Григорівна","1009","Запорізька область",24,8,1,15,0,0,0
"2755","Слуга Народу","Юлія Яцик","Григорівна","2116","Запорізька область",4,1,1,1,1,0,0
"2756","Слуга Народу","Юлія Яцик","Григорівна","2148","Запорізька область",2,2,0,0,0,0,0
"2757","Слуга Народу","Юлія Яцик","Григорівна","2178-10","Запорізька область",9,0,0,9,0,0,0
"2758","Слуга Народу","Юлія Яцик","Григорівна","2179","Запорізька область",30,7,2,21,0,0,0
"2759","Слуга Народу","Юлія Яцик","Григорівна","2237","Запорізька область",6,4,0,1,1,0,0
"2760","Слуга Народу","Юлія Яцик","Григорівна","2239-1","Запорізька область",77,2,2,71,2,0,0
"2761","Слуга Народу","Юлія Яцик","Григорівна","2285-д","Запорізька область",2,0,0,2,0,0,0
"2762","Слуга Народу","Юлія Яцик","Григорівна","2456","Запорізька область",2,2,0,0,0,0,0
"2763","Слуга Народу","Юлія Яцик","Григорівна","2513","Запорізька область",13,0,0,13,0,0,0
